smiles,pIC50(M)
Cn1c(=O)n(C)c2cc(N3C(=O)c4cccc5cccc(c45)C3=O)c(Br)cc21,5.113509274827518
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,5.563837352959244
C[C@H]1Cc2ccccc2-c2cc(=O)c(C(=O)O)cn21,4.106238237942057
COC(=O)C1CCCC(N=c2[nH][nH]c3cccc(OCc4ccc(Cl)c(Cl)c4)c23)C1,5.651695136951839
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cccc(CO)c3)cc1n2C1CC1,6.301029995663981
COc1cc2c(cc1NS(=O)(=O)c1ccc(C#N)cc1)cc(C)c(=O)n2C,8.161150909262744
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCN(CCOc4coc(O)c4-c4ccccc4Cl)CC3)c(F)cc2c1=O,5.392544976785332
Cc1[nH]c(C(=O)N=c2[nH]c3cc(C(=O)O)ccc3s2)c(Cl)c1Cl,6.080921907623926
NC[C@H](NC(=O)c1cccc(-c2ccccc2Cl)c1)c1ccccc1,4.455931955649724
Cc1cc(=O)oc2cc(CCc3[nH]nc4cccc(OCc5ccc(C(C)(C)C)cc5)c34)ccc12,6.271646217978772
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4ccccc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
NC1C=C(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,4.939302159646388
COc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,6.221848749616356
O=c1cc(CC(O)CCN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,5.552841968657781
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cnc(C(F)(F)F)c5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.180456064458132
CCc1c2s[nH]c(=O)c2c(=O)n2ccc(N3CCNCC3)cc12,4.853871964321762
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5CS(C)(=O)=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.769551078621726
CSc1nccc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,6.221848749616356
CCOC(=O)C1CCCN(Cc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)C1,4.752026733638194
Cc1c(N2CCN(C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.785156151952302
NC[C@H](Oc1[nH]nc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,5.795880017344075
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OCC5c5ncnn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.657577319177793
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](CF)OC5=O)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.200659450546418
NCC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.841637507904751
CCNCC1CCN(c2c(F)c(NC(C)=O)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,3.653647025549361
NC1C=C(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,4.806875401645539
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nccs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.0
O=C(O)CC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,7.161150909262744
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(NC(=O)CCN)cc3s2)c(Cl)c1Cl,6.958607314841775
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cnccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.698970004336019
CCOC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.42021640338319
C[C@H]1CN2c3c(cc4c(-c5cccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,6.301029995663981
COC(=O)C1CCN(Cc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)CC1,4.435333935747911
CC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.481486060122113
CCCc1nn(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(=S)n1-c1cccc(I)c1,5.202040356262804
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@H](CN=[N+]=[N-])OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.275724130399211
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.045757490560675
Cc1noc2c(Cl)c3c(nc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.7447274948966935
CCOc1cccc(-c2cccc(C(=O)NC(CN)c3cccc(O)c3)c2)c1,4.3872161432802645
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N(C)Cc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.221848749616356
COc1cc(C#N)ccc1S(=O)(=O)Nc1cc(F)c2c(c1)cc(C)c(=O)n2C,6.200659450546418
C[C@@H](N)[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.159266765388193
COC(=O)CC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c[nH]1)CC2,4.6020599913279625
Cc1sc(-c2ccccc2Cl)cc1C(=O)N[C@@H](CN)c1ccccc1,7.397940008672037
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)N=c2cncc(Cl)[nH]2)cc1,6.045757490560675
COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,4.958607314841775
N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,4.6777807052660805
CCCN=c1[nH]oc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.657577319177793
O=c1cc(N[C@H]2C[C@H](N3CCN(c4nccc5ccccc45)CC3)C2)c2ccccc2o1,5.6777807052660805
CCN(CC)c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.366531544420414
CC(=O)N1CCN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)CC1,5.080921907623926
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(-c4nn[nH]n4)cc3s2)c(Cl)c1Cl,8.0
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5cnc(Br)s5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.508638306165727
CNc1cc(F)cc2c(=O)c(C(=O)Nc3ccc(C(=O)O)cc3CN3CCCCC3)c(O)[nH]c12,8.1249387366083
COc1ccccc1-c1cccc(C(=O)NC(CN)c2ccc(O)cc2)c1,4.346787486224656
CC[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C[C@H]1N,5.100726812682396
C[C@@H]1O[C@H](C)CN2c3c(cc4c(Cl)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCc5ccn(C)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.886056647693163
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5Cc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.173925197299174
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@H](CF)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,7.173925197299173
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cn(C)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.769551078621726
O=C(O)CC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,5.119186407719209
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,6.327902142064283
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCCN)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5ccccc5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.769551078621726
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccc(C4CCCCN4)cc3)cc1n2C1CC1,6.0
COCCOC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.886056647693163
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5c5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.136677139879544
C[C@@H](N)[C@@H]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.681936665037238
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)NCCN4CCOCC4)cc3)c(=O)[nH]c12,8.136677139879543
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5c5ccccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.823908740944319
COC(=O)CCC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,7.031517051446065
CCOc1cccc(-c2cccc(C(=O)N[C@@H](CN)c3ccccc3)c2)c1F,4.920818753952375
COC(=O)CC(=O)Nc1ccc2[nH]c(=NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,5.154901959985743
O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,6.366531544420414
COCc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.769551078621726
Cc1cc2c(cc1N1C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C1=O)n(C)c(=O)n2C,7.008773924307505
O=c1cc(N[C@H]2C[C@@H](N3CCN(c4nccc5ccccc45)CC3)C2)c2ccccc2o1,5.958607314841775
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1cc(=O)[nH]c(=O)[nH]1,5.763714722551971
CNCc1[nH]nc2cccc(OCc3ccc(C(C)(C)C)cc3)c12,3.705533773838407
CNc1cc(F)cc2c(=O)c(C(=O)Nc3ccc(C(=O)NS(=O)(=O)N(C)C)cc3)c(O)[nH]c12,8.568636235841012
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCC5CC5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.853871964321762
CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,4.301029995663981
Cc1cc(=NS(=O)(=O)c2ccc(NC(=O)CCN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)[nH]o1,5.199970640755866
C[C@H]1CN2c3c(cc4c(C(F)(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,4.187086643357144
Cc1c(N2CC(N)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3[nH]c(=N)c(F)cc3F)c12,6.543633966870957
CC(=O)Nc1ccc2[nH]c(=NC(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1,8.022276394711152
COc1ccc2cc(F)nc(N3CCN(CC(O)CNc4cc(=O)oc5ccc(F)cc45)CC3)c2c1,7.397940008672037
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4cccs4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
O=c1cc(NC2CCN(CCCc3ccccc3)CC2)c2cc(Cl)ccc2o1,3.096910013008056
CCOC(=O)C(=O)Nc1ccc2[nH]c(=NC(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1,7.318758762624412
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)N(C)CCN4CCOCC4)cc3)c(=O)[nH]c12,8.193820026016112
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NC(C)(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.537602002101044
COc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.0
Cc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)n(CCN=C(N)N)c(=O)n(C3CC3)c12,4.939302159646388
O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,3.821023052706831
CC(C)(C)c1ccc(COc2cccc3[nH][nH]c(=NCCCC(=O)O)c23)cc1,4.076755981369724
COC[C@@H]1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@@H]2[C@@H](C)O[C@H](C)CN42)C(=O)O1,6.229147988357856
O=c1cc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2c(o1)CCCC2,5.119186407719209
CC(=O)N=c1ccn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)[nH]1,5.508638306165727
CSc1cnc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cn1,5.769551078621726
CCCN(C)c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NC5CN(C)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.853871964321762
CCc1c2s[nH]c(=O)c2c(=O)n2ccc(-c3ccncc3)cc12,6.3979400086720375
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCc5cccs5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.823908740944319
CC[C@@H]1CCN(c2c(F)cc3c(=O)n(N)c(=O)n(C4CC4)c3c2C)C1,5.42021640338319
COC(=O)C1CCCC(NCc2[nH]nc3cccc(OCc4ccc(Cl)c(Cl)c4)c23)C1,5.665546248849069
CCNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4[nH]c(=N)c(F)cc4F)c3c2C)C1,6.7594507517174005
Cc1cc(CN=c2[nH]oc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)no1,5.769551078621726
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5c5ccccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.721246399047171
C#CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,6.154901959985743
CC[C@H]1OC(=O)C(C)[C@@H](OC(=O)Cc2ccccn2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC(=O)CCN2CCN(c3c(F)cc4c(=O)c(C(N)=O)cn(C5CC5)c4c3OC)CC2C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,5.017728766960432
CC(=O)NC[C@H]1CN(c2ccc(OC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(F)c2)C(=O)O1,4.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CCC(F)(F)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.853871964321762
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,5.447331783887806
NNC(=O)c1ccncc1,3.0
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)N5CC(F)(F)C5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.522878745280337
Cc1ccc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cn1,5.721246399047171
CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.247951552180561
COCCN=c1nc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cc[nH]1,6.154901959985743
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(NC(=O)C(=O)O)cc3s2)c(Cl)c1Cl,8.318758762624412
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)O[C@H](C)[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.2839966563652006
COC(=O)C1CCCC(N=c2[nH][nH]c3cccc(OCc4ccc(Cl)cc4)c23)C1,4.413412695328245
O=c1[nH]c(=NCC(O)CN2CCN(c3nc(F)cc4ccc(F)cc34)CC2)c2cc(F)ccc2o1,7.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5cccnc5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nccs5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
O=c1cc(NCCCN2CCN(c3nccc4ccc(F)cc34)CC2)c2c(o1)CCSC2,5.886056647693163
O=C(O)c1cn(C2CC2)c2cc(C3=CCNCC3)c(F)cc2c1=O,5.562249437179612
C[C@@H]1O[C@H](C)CN2c3c(cc4c(OCc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.619788758288394
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCOc4coc(O)c4-c4ccc(F)cc4)CC3)c(F)cc2c1=O,5.546681659952962
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4ccccc4)cc(-c4nn[nH]n4)cc3s2)c(Cl)c1Cl,8.0
COc1ccc2c3conc3c(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,5.779891911959945
O=C(O)c1cn(C2CC2)c2cc(N3CCN(/N=N/c4ccc(S(=O)(=O)N=c5cnc6ccccc6[nH]5)cc4)CC3)c(F)cc2c1=O,5.23210238398191
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)NCc5cccc(C#N)c5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.886056647693163
CCN(c1ccc2c(c1)cc(C)c(=O)n2C)S(=O)(=O)c1ccc(C#N)cc1OC,7.0655015487564325
CCCCCN(CCCCC)Cc1cc(C(=O)O)ccc1NC(=O)c1cc2cc(F)cc(NC)c2[nH]c1=O,9.096910013008056
CC(=O)Nc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,3.6090648928966207
COC[C@@H]1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,6.508638306165727
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5Cc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.920818753952375
CSC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.585026652029182
CC[C@@H]1O[C@H](C)CN2c3c(cc4c(C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.698970004336019
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3.0
C[C@H]1CN2c3c(nc4c(-c5nccs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,4.080921907623926
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cccnc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.522878745280337
CON=CC1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,6.356547323513812
CNc1cc(F)cc2c(NCCN)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,9.0268721464003
COc1nccc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,6.045757490560675
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccncc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.698970004336019
C[C@H]1CN2c3c(cc4c(-c5ccncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,4.568636235841013
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.366531544420414
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.568636235841013
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5CC#N)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.795880017344075
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5ccncc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(C)CC4)c(Cl)c(=O)oc3c2C)OC1(C)C,6.072116589669293
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(C(N)=O)cc3s2)c(Cl)c1Cl,7.958607314841775
COc1cc2c(cc1NS(=O)(=O)c1ccccc1)cc(C)c(=O)n2C,7.397940008672037
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cc[nH]c(=N)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5ccncc5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.619788758288394
O=C(O)c1ccc2[nH]c(=NC(=O)c3cc(Br)c(Br)[nH]3)sc2c1,7.920818753952375
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5ccccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.853871964321762
O=C1COc2ccc(N3C[C@H](CCCN[C@@H]4Cn5c(=O)ccc6ccc(F)c4c65)OC3=O)nc2N1,6.903089986991944
O=C(O)c1cn(C2CC2)c2cc(N3CCCCC3)c(F)cc2c1=O,4.014124642691606
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CCN(C)C(=O)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.309803919971486
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5CN=[N+]=[N-])noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.823908740944319
C=CCOc1ccccc1/C=C/C(=O)c1ccc(O)cc1O,3.3010299956639813
NCC(N=c1[nH][nH]c2ccc(-c3ccccc3Cl)cc12)c1ccccc1,5.494850021680094
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CCOCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.585026652029182
COC(=O)CCC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,5.040958607678906
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CCN(C(=O)OC(C)(C)C)CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.698970004336019
CNCCCc1c(C(=O)Nc2ccc(C(=O)O)cc2)c(=O)[nH]c2c(NC)cc(F)cc12,6.882728704344236
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cncn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
O=c1cc(NCCCN2CCN(c3nccc4ccc(F)cc34)CC2)c2c(o1)CCOC2,5.200659450546418
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cn4nc(-c5cccc(O)c5)n(-c5cc(Cl)cc(Cl)c5)c4=S)CC3)c(F)cc2c1=O,5.218244625347531
COC(=O)C1CCCC(NCc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)C1,5.051098239029787
COC(=O)CCC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Cl)c(Cl)[nH]1)CC2,6.050609993355088
